time,is_exploiting,x,z,y
0,false,,,
650,0,31.03,0.63,1.70
650,0,33.03,14.05,5.23
650,0,28.24,23.47,11.67
650,0,25.95,37.14,12.69
650,0,25.93,41.81,10.99
650,0,20.58,37.76,15.39
650,0,9.11,43.23,4.97
650,0,-1.72,43.60,13.89
650,0,-2.50,42.97,8.15
651,0,7.83,-3.07,4.12
651,0,17.02,-3.58,11.18
651,0,32.89,0.73,2.89
651,0,33.15,18.85,3.79
651,0,26.14,24.50,10.75
651,0,24.77,35.81,14.08
651,0,25.46,39.52,12.24
651,0,24.51,36.44,11.67
651,0,8.84,41.25,4.27
651,0,0.02,44.48,11.59
651,0,-0.86,44.09,8.51
652,0,6.16,2.08,4.41
652,0,18.58,-4.18,13.08
652,0,30.36,2.26,4.68
652,0,32.31,14.06,8.36
652,0,26.02,23.57,11.75
652,0,23.99,36.00,13.42
652,0,26.19,37.00,13.62
652,0,20.88,38.60,12.37
652,0,8.34,41.51,5.45
652,0,-1.76,45.39,10.82
652,0,-3.37,44.20,10.11
653,0,8.02,-0.27,4.13
653,0,19.10,-5.94,14.21
653,0,32.80,0.40,2.83
653,0,33.71,13.35,3.67
653,0,26.48,24.43,13.67
653,0,24.88,36.58,11.71
653,0,26.60,37.24,10.18
653,0,22.30,35.55,11.26
653,0,8.55,41.32,4.19
653,0,-1.70,44.17,11.58
653,0,-3.18,42.60,8.94
654,0,9.26,-3.09,3.97
654,0,18.31,-5.04,13.82
654,0,33.26,2.12,3.96
654,0,32.23,13.68,7.27
654,0,26.02,24.42,11.75
654,0,28.36,36.88,12.30
654,0,23.78,37.91,10.37
654,0,21.57,35.02,11.30
654,0,8.50,41.21,3.72
654,0,-0.34,42.43,14.06
654,0,-2.48,43.17,9.34
655,0,8.68,0.91,5.95
655,0,17.30,-5.17,11.07
655,0,34.20,-0.15,1.83
655,0,31.69,13.67,8.73
655,0,28.74,23.43,12.52
655,0,24.09,40.29,13.97
655,0,23.90,37.85,10.17
655,0,20.84,34.43,11.82
655,0,9.45,44.55,5.66
655,0,-2.42,42.70,11.66
655,0,0.41,42.37,10.42
656,0,5.05,-0.45,4.92
656,0,17.76,-2.43,14.81
656,0,30.67,3.00,1.88
656,0,32.19,16.19,4.35
656,0,26.24,26.90,15.22
656,0,25.12,38.03,12.33
656,0,25.66,37.95,11.91
656,0,22.51,37.00,11.68
656,0,8.78,42.34,5.69
656,0,-1.68,44.13,11.38
656,0,-1.47,42.20,8.67
657,0,7.00,-2.62,4.48
657,0,20.64,-1.27,11.59
657,0,30.59,0.31,2.85
657,0,31.45,13.98,6.34
657,0,28.94,25.43,10.76
657,0,23.97,36.76,13.59
657,0,24.24,42.08,15.00
657,0,22.31,37.73,13.34
657,0,9.46,45.89,4.40
657,0,-0.25,42.47,10.96
657,0,-1.97,42.12,13.48
658,0,7.59,2.37,5.75
658,0,19.56,-1.03,11.84
658,0,31.34,0.64,1.83
658,0,33.17,13.58,4.49
658,0,25.91,28.78,14.39
658,0,28.20,40.15,13.50
658,0,26.73,37.54,13.08
658,0,20.48,34.22,12.52
658,0,8.50,41.94,3.91
658,0,-2.07,42.69,10.63
658,0,-3.09,42.93,9.26
659,0,5.46,-1.91,6.14
659,0,17.30,-5.49,11.27
659,0,30.43,0.55,6.27
659,0,31.70,15.47,5.82
659,0,25.43,23.18,11.16
659,0,25.32,37.08,13.29
659,0,23.77,36.23,10.94
659,0,24.21,34.31,11.64
659,0,10.37,42.60,9.37
659,0,-1.43,42.32,11.25
659,0,-1.29,42.94,9.99
660,0,9.99,-2.62,4.39
660,0,17.48,-5.17,12.78
660,0,32.96,0.13,2.26
660,0,31.67,16.17,5.28
660,0,26.48,28.77,11.39
660,0,24.70,35.87,11.35
660,0,23.76,38.40,11.02
660,0,22.75,34.10,12.46
660,0,10.11,41.61,5.10
660,0,-1.31,42.11,11.06
660,0,-2.34,43.98,9.55
661,0,6.60,-2.26,5.51
661,0,22.16,-0.83,11.95
661,0,31.29,3.94,4.56
661,0,34.45,13.49,3.65
661,0,25.28,27.18,12.01
661,0,24.02,37.05,11.15
661,0,23.92,40.65,13.83
661,0,23.67,35.45,11.33
661,0,8.30,41.01,3.87
661,0,-0.44,43.24,10.71
661,0,-3.33,43.65,10.39
662,0,5.52,-1.68,4.51
662,0,17.53,-1.88,11.21
662,0,33.64,0.10,5.31
662,0,32.82,15.73,5.55
662,0,27.96,23.82,12.80
662,0,24.08,35.50,12.52
662,0,23.94,37.18,11.59
662,0,19.99,38.33,12.59
662,0,9.09,42.79,3.62
662,0,-2.14,42.26,10.53
662,0,1.25,43.24,9.33
663,0,7.21,-2.29,6.42
663,0,17.71,-5.25,13.70
663,0,32.40,0.47,1.71
663,0,31.74,15.03,4.78
663,0,27.02,23.62,14.43
663,0,23.49,35.82,15.48
663,0,24.51,38.10,10.64
663,0,21.87,35.72,12.40
663,0,8.38,44.08,5.79
663,0,-2.18,42.76,10.97
663,0,-3.15,42.19,7.99
664,0,8.30,1.42,3.51
664,0,22.11,-2.14,12.58
664,0,31.37,1.46,4.33
664,0,31.29,14.45,5.72
664,0,27.44,23.85,11.24
664,0,24.24,35.74,14.13
664,0,24.60,36.20,11.86
664,0,24.39,35.25,16.20
664,0,11.97,41.59,3.51
664,0,-1.06,44.75,10.60
664,0,-1.98,46.69,11.38
665,0,7.22,1.36,4.94
665,0,17.66,-3.91,11.64
665,0,30.74,3.21,2.79
665,0,31.44,14.86,3.81
665,0,29.95,24.80,13.03
665,0,25.30,35.72,11.79
665,0,25.85,37.99,11.46
665,0,20.91,36.81,15.98
665,0,11.05,41.74,7.21
665,0,-1.92,42.49,11.81
665,0,-0.62,44.47,12.16
666,0,6.72,-2.73,3.87
666,0,19.62,-2.98,11.12
666,0,30.31,-0.29,3.96
666,0,31.73,15.29,4.22
666,0,30.53,22.93,11.76
666,0,25.90,36.23,11.74
666,0,23.74,37.31,13.10
666,0,23.51,37.90,11.78
666,0,12.59,42.03,4.35
666,0,1.89,44.95,13.99
666,0,-3.03,42.95,8.51
667,0,5.15,-2.60,7.40
667,0,17.21,-5.67,11.61
667,0,35.20,0.02,5.72
667,0,31.44,13.68,3.99
667,0,29.41,26.55,10.49
667,0,26.30,36.14,16.51
667,0,23.67,37.34,12.81
667,0,21.24,34.42,15.63
667,0,10.48,44.26,7.31
667,0,-1.74,41.91,10.70
667,0,-1.18,42.90,10.79
668,0,7.95,-0.08,3.65
668,0,17.01,-5.16,12.56
668,0,29.99,2.97,5.92
668,0,31.57,15.92,5.80
668,0,26.87,23.49,10.96
668,0,24.44,35.31,14.07
668,0,26.35,36.21,10.76
668,0,21.33,34.90,12.32
668,0,11.06,41.97,4.72
668,0,-0.89,42.02,12.54
668,0,-2.73,47.50,12.20
669,0,6.37,-2.78,4.14
669,0,16.98,-5.11,13.21
669,0,30.12,0.52,4.83
669,0,31.57,15.63,3.56
669,0,26.75,23.04,11.03
669,0,28.07,35.66,11.35
669,0,25.09,36.88,11.96
669,0,23.24,35.41,13.25
669,0,8.85,45.54,3.96
669,0,-1.02,43.49,10.85
669,0,-0.57,44.49,8.28
670,0,5.01,-3.06,8.20
670,0,17.91,-3.85,12.38
670,0,29.52,0.68,5.28
670,0,32.64,17.52,4.93
670,0,26.40,23.99,10.66
670,0,27.24,39.40,11.67
670,0,25.08,37.87,11.12
670,0,20.70,36.47,11.72
670,0,9.12,41.18,4.69
670,0,-1.85,44.18,11.78
670,0,-1.77,45.39,8.82
671,0,7.63,-3.13,4.20
671,0,17.76,-4.81,11.24
671,0,29.92,4.55,2.29
671,0,31.38,14.30,6.02
671,0,28.48,23.66,11.11
671,0,24.41,35.34,11.82
671,0,24.06,40.75,10.12
671,0,20.23,35.00,10.82
671,0,13.24,42.56,4.60
671,0,-1.40,41.92,12.66
671,0,-1.35,42.44,10.00
672,0,5.11,-1.12,5.96
672,0,18.19,-5.05,11.18
672,0,32.03,-0.29,2.55
672,0,31.80,18.00,8.03
672,0,25.71,27.41,11.29
672,0,27.37,39.91,12.72
672,0,24.07,36.26,13.96
672,0,20.70,38.48,11.40
672,0,9.60,43.00,9.33
672,0,-0.72,43.80,10.56
672,0,-1.55,42.37,10.74
673,0,7.35,0.16,3.65
673,0,16.90,-5.19,13.13
673,0,30.53,0.92,3.57
673,0,36.06,16.07,5.18
673,0,27.38,24.25,14.84
673,0,23.69,37.61,12.90
673,0,23.49,37.71,11.25
673,0,21.31,35.32,11.00
673,0,8.46,41.81,4.17
673,0,-1.91,42.86,11.69
673,0,-3.34,44.30,8.41
674,0,6.49,-0.90,3.94
674,0,17.53,-1.24,11.19
674,0,29.69,1.40,4.84
674,0,32.68,13.79,3.87
674,0,28.03,23.47,12.36
674,0,23.67,35.37,11.98
674,0,24.43,37.94,11.11
674,0,21.58,35.95,13.46
674,0,11.99,42.88,7.40
674,0,-0.19,42.01,10.82
674,0,1.70,43.65,9.95
675,0,6.57,-0.38,3.87
675,0,21.75,-2.60,11.02
675,0,30.05,-0.23,4.25
675,0,32.89,15.22,4.23
675,0,25.15,25.62,10.61
675,0,28.77,35.97,11.11
675,0,23.49,36.71,10.75
675,0,22.18,36.27,12.24
675,0,9.51,41.00,7.58
675,0,-2.31,42.47,10.98
675,0,2.05,43.60,8.40
676,0,8.14,-1.13,4.57
676,0,17.06,-1.22,11.08
676,0,31.93,0.37,7.14
676,0,33.66,14.61,7.55
676,0,25.71,22.91,10.74
676,0,26.98,36.97,11.96
676,0,24.29,39.51,9.99
676,0,20.71,35.57,13.38
676,0,9.85,41.29,4.31
676,0,1.65,43.23,15.79
676,0,-1.65,44.05,9.05
677,0,6.06,-1.93,7.77
677,0,18.01,-5.62,11.60
677,0,30.17,0.65,1.78
677,0,33.55,14.44,3.99
677,0,26.50,25.64,10.99
677,0,23.93,35.37,14.82
677,0,24.92,39.67,10.64
677,0,19.88,35.66,11.30
677,0,10.22,45.27,4.11
677,0,1.09,43.62,11.29
677,0,-1.43,43.10,8.50
678,0,5.59,-0.05,4.24
678,0,18.48,-5.90,11.64
678,0,31.32,-0.11,2.04
678,0,31.69,15.81,3.68
678,0,26.78,23.60,11.72
678,0,25.65,36.35,11.70
678,0,24.55,36.41,11.33
678,0,19.88,38.55,12.79
678,0,8.55,41.29,3.54
678,0,-2.50,45.42,11.73
678,0,-2.86,45.55,8.25
679,0,6.07,-1.96,8.49
679,0,21.76,-0.51,11.93
679,0,29.68,0.05,1.63
679,0,31.87,15.25,4.16
679,0,29.30,24.86,13.90
679,0,26.89,35.38,12.28
679,0,24.28,36.81,10.55
679,0,21.67,34.08,13.23
679,0,8.81,42.59,3.92
679,0,-0.11,42.01,12.67
679,0,-1.65,45.66,13.11
680,0,5.84,-3.16,7.41
680,0,18.49,-0.70,12.63
680,0,29.47,1.51,1.93
680,0,36.75,15.46,4.29
680,0,26.76,22.95,10.66
680,0,26.58,38.70,11.25
680,0,23.84,41.55,12.77
680,0,20.37,34.29,11.41
680,0,9.02,45.58,3.96
680,0,-2.19,42.67,12.20
680,0,-1.04,44.17,8.78
681,0,5.84,-1.38,6.18
681,0,19.64,-1.56,11.48
681,0,32.43,1.22,1.84
681,0,32.14,16.00,4.99
681,0,26.86,23.48,10.88
681,0,26.30,35.35,15.49
681,0,24.17,37.24,10.56
681,0,24.23,34.63,12.80
681,0,10.10,43.23,5.33
681,0,-1.59,45.59,11.59
681,0,-2.55,42.72,9.46
682,0,5.90,1.24,6.37
682,0,18.90,-5.10,11.54
682,0,30.71,1.37,3.45
682,0,32.26,15.29,4.31
682,0,25.61,24.09,12.59
682,0,23.78,36.77,14.89
682,0,23.99,36.17,15.50
682,0,25.10,34.48,11.19
682,0,8.31,42.50,7.73
682,0,-0.03,44.75,12.33
682,0,-2.55,42.81,8.56
683,0,6.37,-0.96,6.39
683,0,16.93,-5.81,11.19
683,0,29.73,2.00,5.11
683,0,33.93,13.59,4.67
683,0,25.78,27.32,10.52
683,0,26.44,37.53,12.06
683,0,24.01,37.98,11.35
683,0,20.53,35.49,11.33
683,0,8.56,42.45,3.61
683,0,-2.36,42.09,11.98
683,0,-1.51,43.08,12.65
684,0,5.56,-0.78,5.64
684,0,20.28,-5.90,11.79
684,0,33.55,1.34,3.15
684,0,34.04,13.99,3.48
684,0,26.50,23.86,11.86
684,0,24.68,36.41,12.07
684,0,25.83,37.55,10.44
684,0,22.57,34.40,11.29
684,0,13.01,43.65,4.13
684,0,-1.19,44.41,12.21
684,0,-3.15,45.03,8.69
685,0,5.28,-1.57,7.08
685,0,17.58,-5.48,11.56
685,0,30.80,0.76,2.40
685,0,36.07,13.42,8.36
685,0,28.17,27.31,10.50
685,0,23.47,38.02,11.72
685,0,26.84,36.56,12.73
685,0,19.96,35.75,15.18
685,0,9.04,41.99,3.93
685,0,-2.02,44.07,11.13
685,0,-3.48,42.40,8.86
686,0,8.70,-2.87,5.59
686,0,17.90,-5.76,14.26
686,0,31.16,0.29,4.14
686,0,31.47,16.87,5.12
686,0,27.63,27.82,11.66
686,0,23.84,35.56,12.50
686,0,26.79,38.30,12.32
686,0,24.51,34.09,12.59
686,0,8.72,42.93,5.00
686,0,-0.02,44.21,10.67
686,0,1.66,45.17,10.22
687,0,5.62,-2.86,3.78
687,0,18.18,-4.83,12.00
687,0,29.58,3.19,5.28
687,0,32.02,17.99,6.76
687,0,27.20,28.19,10.56
687,0,25.65,38.08,13.09
687,0,24.15,36.34,11.10
687,0,21.91,35.81,13.45
687,0,9.76,42.96,5.04
687,0,1.26,42.26,11.28
687,0,0.68,42.71,8.36
688,0,6.55,-3.06,6.69
688,0,18.59,-4.16,11.09
688,0,29.59,0.13,3.43
688,0,31.41,14.39,4.03
688,0,26.85,23.90,12.02
688,0,27.84,39.63,11.15
688,0,24.55,40.06,11.21
688,0,20.14,35.77,11.41
688,0,9.19,41.27,3.89
688,0,-1.62,42.47,11.26
688,0,-3.06,42.83,11.74
689,0,6.96,-0.33,4.22
689,0,17.85,-4.18,12.02
689,0,29.53,2.70,3.42
689,0,31.60,14.85,5.33
689,0,25.10,24.50,10.71
689,0,26.33,39.78,16.01
689,0,25.29,36.79,10.37
689,0,20.35,38.07,12.69
689,0,8.59,41.48,7.03
689,0,-2.66,42.27,11.25
689,0,0.26,42.19,9.86
690,0,5.28,-2.37,3.94
690,0,16.85,-5.95,14.04
690,0,29.53,0.94,1.92
690,0,34.71,15.00,4.43
690,0,25.23,24.30,11.46
690,0,25.99,36.09,11.88
690,0,24.99,38.98,10.91
690,0,20.00,34.49,11.63
690,0,9.09,43.46,8.25
690,0,0.74,41.90,12.83
690,0,-1.36,43.30,10.12
691,0,9.85,-2.65,3.70
691,0,18.91,-3.39,11.66
691,0,30.49,0.22,2.05
691,0,37.15,14.91,4.37
691,0,25.78,25.56,11.89
691,0,26.39,38.04,12.88
691,0,24.17,38.90,13.10
691,0,20.27,34.83,10.89
691,0,8.50,41.75,3.86
691,0,-2.19,42.65,11.39
691,0,-1.72,43.85,8.90
692,0,10.89,-1.63,6.67
692,0,17.62,-3.31,14.02
692,0,30.74,1.32,2.77
692,0,33.13,15.34,5.89
692,0,25.10,23.29,10.82
692,0,23.89,36.12,11.03
692,0,23.60,41.83,11.65
692,0,21.06,35.47,11.05
692,0,9.30,41.69,7.95
692,0,-1.85,43.53,12.38
692,0,2.09,45.06,12.36
693,0,10.05,-2.88,3.64
693,0,17.81,-4.54,14.60
693,0,32.84,2.60,4.13
693,0,33.67,14.76,4.38
693,0,29.74,22.89,13.74
693,0,24.09,36.50,12.67
693,0,24.99,36.55,11.40
693,0,19.73,34.74,13.37
693,0,10.08,43.68,5.15
693,0,-1.92,44.58,11.60
693,0,-2.28,42.38,7.99
694,0,7.65,-1.01,3.62
694,0,17.66,-1.35,11.59
694,0,33.33,4.90,2.67
694,0,35.07,14.44,7.69
694,0,25.23,26.99,11.36
694,0,25.54,36.18,15.90
694,0,29.47,36.50,14.08
694,0,25.53,35.07,12.44
694,0,10.33,42.43,5.22
694,0,-0.76,43.61,10.93
694,0,-1.68,42.30,8.60
695,0,5.37,-1.39,3.51
695,0,18.47,-4.84,11.88
695,0,31.56,1.37,2.95
695,0,37.11,15.28,8.27
695,0,28.18,23.06,13.10
695,0,26.54,36.68,12.09
695,0,26.34,37.02,10.04
695,0,20.01,35.65,14.11
695,0,11.28,41.93,5.32
695,0,0.46,42.92,13.08
695,0,-2.58,47.79,10.66
696,0,8.84,-2.63,7.60
696,0,19.61,-5.55,12.19
696,0,31.48,1.20,2.48
696,0,33.07,15.99,5.22
696,0,25.90,26.15,10.56
696,0,26.58,36.36,12.17
696,0,27.07,37.76,10.29
696,0,19.73,39.42,11.14
696,0,10.90,44.85,4.84
696,0,-1.77,42.08,13.54
696,0,-3.11,44.28,8.60
697,0,7.16,0.20,8.26
697,0,20.18,-1.26,11.31
697,0,34.85,0.04,1.69
697,0,32.35,16.60,3.80
697,0,25.72,24.38,11.29
697,0,27.43,36.29,11.50
697,0,23.96,40.57,13.08
697,0,23.59,37.83,11.79
697,0,9.22,44.00,6.89
697,0,-0.16,44.91,11.27
697,0,0.67,42.55,12.06
698,0,7.69,-1.62,3.90
698,0,17.27,-4.90,12.93
698,0,31.22,0.15,4.87
698,0,31.29,15.88,6.92
698,0,28.06,22.95,11.47
698,0,24.38,39.63,12.32
698,0,25.98,36.97,10.95
698,0,20.45,34.19,11.48
698,0,11.14,43.76,3.95
698,0,-2.63,42.81,11.10
698,0,-0.51,42.72,8.48
699,0,5.93,-2.96,3.99
699,0,17.28,-5.30,15.22
699,0,29.60,0.17,3.85
699,0,31.32,13.81,3.55
699,0,25.16,23.99,12.80
699,0,23.99,37.00,13.60
699,0,24.40,36.68,12.16
699,0,20.58,36.36,13.87
699,0,9.26,45.19,5.41
699,0,-1.30,41.95,12.86
699,0,-1.70,42.77,8.10
700,0,9.69,0.25,3.78
700,0,20.84,-5.48,11.40
700,0,29.61,1.35,5.26
700,0,33.56,13.37,7.78
700,0,28.20,24.45,11.31
700,0,23.80,36.76,11.62
700,0,26.13,36.96,10.50
700,0,24.86,34.53,12.92
700,0,11.95,43.87,4.45
700,0,1.83,47.07,13.43
700,0,-1.87,42.17,9.44
701,1,9.03,-0.28,9.03
701,1,5.52,-1.48,5.33
701,1,6.71,-2.14,5.17
701,1,63.28,39.95,9.83
701,1,61.34,38.94,9.96
701,1,58.85,39.20,11.38
701,1,3.47,45.96,4.05
702,1,7.22,-2.35,6.67
702,1,11.83,0.29,6.89
702,1,8.63,-1.50,5.65
702,1,63.07,45.82,8.48
702,1,64.57,40.70,8.20
702,1,61.65,45.54,10.90
702,1,7.04,45.48,4.52
703,1,8.40,1.29,9.25
703,1,5.03,-2.05,4.68
703,1,6.32,-1.66,6.72
703,1,67.62,44.81,8.99
703,1,67.32,40.18,10.70
703,1,58.31,45.76,11.62
703,1,3.62,45.09,5.32
704,1,11.70,-0.35,4.17
704,1,7.95,-2.94,4.95
704,1,8.59,-0.30,4.54
704,1,61.31,40.80,8.45
704,1,64.13,38.91,9.95
704,1,63.20,41.07,12.61
704,1,3.35,48.08,3.94
705,1,6.59,-0.85,5.51
705,1,12.22,-2.02,4.28
705,1,5.78,-2.83,3.70
705,1,65.38,43.35,8.84
705,1,62.05,40.15,12.59
705,1,60.43,38.86,10.38
705,1,9.99,45.75,4.29
706,1,6.75,-2.60,6.22
706,1,5.22,1.17,3.87
706,1,7.58,-0.91,8.29
706,1,61.32,40.29,8.26
706,1,64.48,42.30,10.61
706,1,60.07,39.36,10.35
706,1,6.48,46.09,9.66
707,1,5.33,0.00,4.79
707,1,6.45,0.38,4.08
707,1,7.04,-2.80,9.67
707,1,65.34,40.75,10.71
707,1,61.59,38.85,9.80
707,1,58.50,40.50,8.16
707,1,8.80,44.57,5.37
708,1,7.60,-2.47,3.98
708,1,10.12,-2.05,4.17
708,1,7.80,-2.47,3.95
708,1,65.84,40.62,9.26
708,1,64.40,42.20,10.69
708,1,59.27,43.54,12.85
708,1,9.84,47.18,3.68
709,1,5.60,1.44,7.74
709,1,8.99,-3.10,5.38
709,1,5.20,-0.26,8.93
709,1,63.69,39.89,9.51
709,1,61.82,39.19,14.99
709,1,59.13,45.66,8.45
709,1,8.19,48.39,9.45
710,1,6.32,-2.69,5.11
710,1,5.63,-1.85,4.57
710,1,6.00,-2.19,6.52
710,1,66.40,41.51,8.04
710,1,61.37,39.82,9.25
710,1,57.96,39.08,13.90
710,1,7.45,46.41,8.36
711,1,5.90,-2.84,4.76
711,1,6.26,-1.81,6.24
711,1,7.79,1.94,10.95
711,1,66.76,40.55,9.82
711,1,63.30,40.96,12.48
711,1,59.40,42.46,12.45
711,1,5.20,47.13,8.02
712,1,6.94,1.53,4.94
712,1,5.86,-2.39,11.19
712,1,5.51,0.39,5.40
712,1,62.84,40.15,13.39
712,1,63.91,46.14,13.28
712,1,60.53,38.71,11.84
712,1,5.59,44.72,3.96
713,1,6.55,-0.90,4.31
713,1,12.97,-1.07,7.86
713,1,7.54,-1.71,3.64
713,1,61.77,43.30,9.89
713,1,62.33,39.06,8.48
713,1,58.84,40.30,10.87
713,1,4.05,47.45,3.62
714,1,7.60,-1.17,6.25
714,1,5.40,-1.56,6.72
714,1,5.16,-1.36,4.38
714,1,62.49,40.90,10.73
714,1,61.34,38.58,10.15
714,1,59.79,39.18,9.13
714,1,3.74,45.63,4.85
715,1,8.73,2.44,5.32
715,1,7.58,-3.19,3.55
715,1,12.70,0.51,6.43
715,1,62.73,41.76,11.66
715,1,65.25,40.87,10.45
715,1,60.71,38.95,15.62
715,1,4.00,48.54,4.52
716,1,10.54,-1.59,6.39
716,1,9.52,-0.76,5.61
716,1,7.02,-2.25,7.03
716,1,65.17,46.09,9.09
716,1,65.05,41.85,10.28
716,1,60.61,40.55,9.16
716,1,4.18,48.42,5.30
717,1,6.96,-1.26,7.18
717,1,6.13,-2.51,4.69
717,1,8.91,1.02,7.78
717,1,63.40,41.04,11.71
717,1,63.68,41.36,10.48
717,1,59.90,40.50,11.15
717,1,7.71,45.42,5.49
718,1,8.74,0.71,4.45
718,1,8.01,-1.59,7.44
718,1,6.69,1.21,5.66
718,1,61.47,41.38,8.36
718,1,62.36,43.09,13.98
718,1,59.38,40.25,9.04
718,1,3.13,45.52,3.58
719,1,6.02,-1.82,5.32
719,1,5.79,0.79,4.23
719,1,5.58,-3.21,4.66
719,1,65.44,40.11,12.74
719,1,64.02,41.49,9.84
719,1,59.87,44.27,8.13
719,1,4.36,47.68,7.43
720,1,5.90,0.86,6.32
720,1,5.03,1.23,5.02
720,1,7.83,-0.55,6.11
720,1,64.44,42.56,10.30
720,1,62.73,44.72,11.60
720,1,61.44,39.79,8.77
720,1,10.31,45.03,4.61
721,1,5.92,1.41,7.06
721,1,5.84,-2.72,4.97
721,1,8.97,-2.29,5.09
721,1,66.32,46.72,10.36
721,1,61.97,41.02,9.44
721,1,59.20,40.38,9.87
721,1,8.26,48.67,4.17
722,1,6.00,-0.71,4.44
722,1,10.93,-3.17,5.99
722,1,5.53,-0.14,4.49
722,1,65.78,44.69,13.68
722,1,64.67,40.09,11.77
722,1,58.04,39.95,9.77
722,1,4.59,45.29,4.97
723,1,6.94,3.53,5.77
723,1,9.52,-1.03,7.27
723,1,6.23,1.49,5.10
723,1,61.37,43.73,8.21
723,1,65.40,38.95,11.17
723,1,62.50,45.59,12.26
723,1,4.64,48.01,6.11
724,1,11.36,4.67,7.28
724,1,7.32,3.42,3.69
724,1,6.60,1.55,8.02
724,1,61.26,43.49,8.83
724,1,63.66,39.88,10.05
724,1,59.32,40.24,9.58
724,1,3.93,44.68,5.89
725,1,8.91,-2.22,3.87
725,1,9.24,1.74,9.14
725,1,6.05,3.10,4.12
725,1,62.18,39.96,8.98
725,1,65.34,43.80,9.29
725,1,59.58,42.79,8.90
725,1,3.76,45.65,6.13
726,1,6.05,-2.31,4.83
726,1,5.18,-1.83,5.34
726,1,11.57,-1.54,6.98
726,1,66.49,41.06,9.03
726,1,61.25,41.06,11.43
726,1,57.94,41.20,9.22
726,1,3.66,48.06,10.71
727,1,5.13,-0.60,4.25
727,1,6.79,1.29,3.63
727,1,11.11,-0.88,3.89
727,1,63.00,41.02,9.44
727,1,63.60,41.93,11.95
727,1,59.18,39.17,10.70
727,1,3.16,50.83,4.90
728,1,11.03,-3.15,8.03
728,1,10.29,0.66,4.80
728,1,6.09,-2.31,9.60
728,1,63.25,42.39,10.87
728,1,62.63,42.28,11.35
728,1,59.23,43.72,9.80
728,1,5.84,44.31,4.51
729,1,10.70,0.37,3.97
729,1,11.35,-2.47,5.01
729,1,6.60,0.54,5.50
729,1,65.00,41.37,15.88
729,1,61.52,38.49,10.79
729,1,59.60,38.74,8.58
729,1,6.94,45.54,5.91
730,1,6.95,2.30,5.29
730,1,7.37,-1.44,4.03
730,1,8.47,-2.46,8.30
730,1,65.86,40.89,9.29
730,1,62.90,39.16,8.27
730,1,62.48,40.01,9.22
730,1,7.28,45.45,6.37
731,1,6.79,-2.73,5.07
731,1,5.05,-0.37,3.66
731,1,10.17,0.24,4.97
731,1,62.38,42.44,8.42
731,1,63.58,42.74,9.56
731,1,63.12,39.60,8.44
731,1,5.82,47.95,4.84
732,1,10.74,-1.45,4.93
732,1,7.54,-1.19,7.23
732,1,5.45,-2.07,7.49
732,1,64.44,43.03,9.82
732,1,61.11,39.80,8.05
732,1,60.82,39.06,8.83
732,1,10.90,44.55,3.85
733,1,6.35,-2.75,10.48
733,1,6.90,-2.91,9.15
733,1,9.17,-2.28,6.17
733,1,64.19,42.70,10.32
733,1,62.32,39.27,10.84
733,1,59.32,41.48,8.44
733,1,8.13,45.93,6.88
734,1,6.73,0.36,7.35
734,1,7.77,0.37,6.69
734,1,6.92,-1.69,3.70
734,1,63.95,41.50,9.52
734,1,63.51,43.45,9.76
734,1,58.86,41.06,8.37
734,1,8.53,46.67,5.10
735,1,6.40,0.55,3.49
735,1,7.66,0.53,7.93
735,1,7.05,-2.05,6.76
735,1,67.98,43.82,10.72
735,1,60.61,41.42,10.42
735,1,61.32,46.32,15.83
735,1,3.63,44.66,10.22
736,1,7.20,-0.76,4.73
736,1,6.30,-1.30,4.38
736,1,7.30,-1.34,6.21
736,1,65.09,47.68,9.82
736,1,62.37,39.86,8.83
736,1,63.94,43.20,12.98
736,1,6.23,46.07,8.07
737,1,6.72,-1.86,5.47
737,1,9.85,0.99,6.06
737,1,7.31,3.68,5.13
737,1,67.72,42.14,9.04
737,1,61.65,45.28,9.62
737,1,59.84,40.25,14.43
737,1,3.09,45.72,6.80
738,1,12.41,-3.01,5.57
738,1,11.40,-1.30,4.89
738,1,10.19,-3.11,4.90
738,1,67.04,42.51,8.20
738,1,67.88,43.53,13.51
738,1,60.40,44.43,8.50
738,1,4.31,44.98,3.66
739,1,7.75,-1.39,5.78
739,1,9.42,-3.14,9.55
739,1,5.83,1.35,10.27
739,1,61.32,46.78,9.34
739,1,64.27,40.20,9.86
739,1,59.36,38.64,8.51
739,1,3.29,48.02,6.53
740,1,5.00,-1.40,5.90
740,1,8.82,-1.64,4.53
740,1,5.13,-1.17,5.68
740,1,61.69,42.51,10.27
740,1,67.73,42.25,9.56
740,1,58.75,38.58,10.51
740,1,3.66,45.98,6.76
741,1,7.96,-1.15,10.02
741,1,6.78,1.49,4.66
741,1,9.62,0.55,6.73
741,1,67.36,40.04,8.02
741,1,60.84,40.70,15.26
741,1,58.45,44.23,9.66
741,1,3.75,48.10,6.04
742,1,7.02,-0.32,10.11
742,1,10.77,0.39,4.04
742,1,9.85,0.16,7.25
742,1,63.56,40.18,11.59
742,1,62.55,38.74,8.56
742,1,58.86,44.15,11.97
742,1,3.72,45.66,7.77
743,1,7.63,-2.82,4.84
743,1,5.06,3.66,4.53
743,1,5.53,-1.60,6.44
